uid,title,journal_fix,journal_short,year_fix,keywords_fix,authors_fix,environment,category
WOS:000295386800042,Evaluating sludge minimization caused by predation and viral infection based on the extended activated sludge model No. 2d,Water Research,Water Research,2011,"predation,viral infection,sludge minimization,polyphosphate-accumulating organisms (paos),sequencing batch reactor (sbr) system,activated sludge model no. 2d (asm2d)","hao_xiaodi,wang_qilin,cao_yali,van_loosdrecht_mark_c_m",wwt,wwt
WOS:000477652900096,Dynamics of the activated sludge in a newly-defined green bio-sorption reactor (GBR),Chemical Engineering Journal,Chemical Engineering Journal,2019,"alum sludge-based constructed wetland,activated sludge,green bio-sorption reactor,dewaterability,settleability","liu_ranbin,zhao_yaqian,li_wenxuan,wang_qilin,shen_cheng,awe_olumide_wesley,hao_xiaodi",wwt,wwt
WOS:000427619400047,Post-endogenous denitrification and phosphorus removal in an alternating anaerobic/oxic/anoxic (AOA) system treating low carbon/nitrogen (C/N) domestic wastewater,Chemical Engineering Journal,Chemical Engineering Journal,2018,"post-endogenous denitrification,pha,simultaneous nitrification and denitrification,denitrifying gaos,post-edpr,aoa process","zhao_weihua,huang_yu,wang_meixiang,pan_cong,li_xiyao,peng_yongzhen,li_baikun",wwt,wwt
WOS:000363824400008,Assessment of crude glycerol for Enhanced Biological Phosphorus Removal: Stability and role of long chain fatty acids,Chemosphere,Chemosphere,2015,"crude glycerol,ebpr,hydrophobicity,lcfa,pao","taya_carlota,guerrero_javier,suarez-ojeda_maria_eugenia,guisasola_albert,antonio_baeza_juan",wwt,wwt
WOS:000283843900028,Granule Formation Mechanisms within an Aerobic Wastewater System for Phosphorus Removal,Applied and Environmental Microbiology,Applied and Environmental...,2010,NA,"barr_jeremy_j,cook_andrew_e,bond_phillip_l",wwt,wwt
WOS:000347577700007,"Comparison of performance, microorganism populations, and bio-physiochemical properties of granular and flocculent sludge from denitrifying phosphorus removal reactors",Chemical Engineering Journal,Chemical Engineering Journal,2015,"denitrifying phosphorus removal,granule,extracellular polymeric substances,diffusion resistance,microbial community structure,nitrite","wang_yayi,jiang_xuxin,wang_hong,guo_gang,guo_jianhua,qin_jian,zhou_shuai",wwt,wwt
WOS:000375186700037,Improving phosphorus removal in aerobic granular sludge processes through selective microbial management,Bioresource Technology,Bioresource Technology,2016,"aerobic granular sludge,wastewater treatment,high-throughput sequencing,bacterial diversity,microbial management,phosphorus removal","henriet_olivier,meunier_christophe,henry_paul,mahillon_jacques",wwt,wwt
WOS:000294277100078,Metabolic influence of lead on polyhydroxyalkanoates (PHA) production and phosphate uptake in activated sludge fed with glucose or acetic acid as carbon source,Bioresource Technology,Bioresource Technology,2011,"polyhydroxyalkanoates (pha),acetic acid,glucose,heavy metal,phosphate removal","you_sheng-jie,tsai_yung-pin,cho_bo-chuan,chou_yi-hsiu",wwt,wwt
WOS:000357664200047,Advanced nitrogen removal via nitrite using stored polymers in a modified sequencing batch reactor treating landfill leachate,Bioresource Technology,Bioresource Technology,2015,"landfill leachate,nitrogen removal,sbr,gaos,fish","miao_lei,wang_shuying,li_baikun,cao_tianhao,xue_tonglai,peng_yongzhen",wwt,wwt
WOS:000255681600002,On-line titrimetric monitoring of anaerobic-anoxic EBPR processes,Water Science and Technology,Water Science and...,2008,"dpao,ebpr,monitoring,nitrate,nitrite,titrimetry","vargas_m,guisasola_a,lafuente_j,casas_c,baeza_j_a",wwt,wwt
WOS:000279200600035,"Performance and microbial community composition dynamics of aerobic granular sludge from sequencing batch bubble column reactors operated at 20 A degrees C, 30 A degrees C, and 35 A degrees C",Applied Microbiology and Biotechnology,Applied Microbiology and...,2010,"wastewater treatment,nutrient removal,biological dephosphatation,aerobic granular sludge","ebrahimi_sirous,gabus_sebastien,rohrbach-brandt_emmanuelle,hosseini_maryam,rossi_pierre,maillard_julien,holliger_christof",wwt,wwt
WOS:000245721800003,Phosphorus accumulation by bacteria isolated from a continuous-flow two-sludge system,Journal of Environmental Sciences,Journal of Environmental...,2007,"aerobic phosphorus accumulation,anoxic phosphorus accumulation,continuous-flow two-sludge system,polyphosphate-accumulating organisms (paos)","bao_lin-lin,li_dong,li_xiang-kun,huang_rong-xin,zhang_jie,lv_yang,xia_guang-qing",wwt,wwt
WOS:000280633400017,"Bacterial Community and ""Candidatus Accumulibacter"" Population Dynamics in Laboratory-Scale Enhanced Biological Phosphorus Removal Reactors",Applied and Environmental Microbiology,Applied and Environmental...,2010,NA,"he_shaomei,bishop_forrest_i,mcmahon_katherine_d",wwt,wwt
WOS:000170035000012,pH as a key factor in the competition between glycogen-accumulating organisms and phosphorus-accumulating organisms,Water Environment Research,Water Environment Research,2001,"biological excess phosphorus removal,competition,glycogen,glycogen-accumulating organisms,phosphorus-accumulating organisms,population dynamics","filipe_cdm,daigger_gt,grady_cpl",wwt,wwt
WOS:000250813200012,A general kinetic model for biological nutrient removal activated sludge systems: Model development,Biotechnology and Bioengineering,Biotechnology and Bioengineering,2007,"activated sludge,biological nutrient removal,external nitrification (en),kinetic model,model development","hu_zhi-rong,wentzel_m_c,ekama_g_a",wwt,wwt
WOS:000331781900005,Effect of temperature on anoxic metabolism of nitrites to nitrous oxide by polyphosphate accumulating organisms,Journal of Environmental Sciences,Journal of Environmental...,2014,"polyphosphate accumulating organisms,temperature,nitrite,denitrifying phosphorus removal,n2o,kinetics,stoichiometry","miao_zhijia,zeng_wei,wang_shuying,peng_yongzhen,cao_guihua,weng_dongchen,xue_guisong,yang_qing",wwt,wwt
WOS:000071577500007,Phosphorus removal from nightsoil with sequencing batch reactor (SBR),Water Science and Technology,Water Science and...,1997,"biological phosphorus removal,hydroxyapatite,nightsoil,nitrogenous waste,phosphorus-fractionation,sbr,struvite","oa_sw,choi_e",wwt,wwt
WOS:000388048700035,Treatment of a simulated wastewater amended with a chiral pharmaceuticals mixture by an aerobic granular sludge sequencing batch reactor,International Biodeterioration and Biodegradation,International Biodeterioration and...,2016,"aerobic granular sludge,chiral pharmaceuticals,enantiomers,nutrients removal,granular morphology","amorim_catarina_l,moreira_irina_s,ribeiro_ana_r,santos_lucia_h_m_l_m,delerue-matos_cristina,tiritan_maria_elizabeth,castro_paula_m_l",wwt,wwt
WOS:000170574900009,The characteristics of phosphorus removal in an anaerobic/aerobic sequential batch biofilter reactor,Water Science and Technology,Water Science and...,2001,"biofilm,sequential batch biofilter reactor,phosphorus release,phosphorus uptake,pha accumulation","chlou_rj,ouyang_cf,lin_kh,chuang_sh",wwt,wwt
WOS:000401114200003,Evidence for polyphosphate accumulating organism (PAO)-mediated phosphorus cycling in stream biofilms under alternating aerobic/anaerobic conditions,Freshwater Science,Freshwater Science,2017,"polyphosphate accumulating organisms,stream biofilms,biogeochemistry,phosphorus","saia_sheila_m,sullivan_patrick_j,regan_john_m,carrick_hunter_j,buda_anthony_r,locke_nicholas_a,walter_m_todd",wwt,wwt
WOS:000475999400016,"""Candidatus Accumulibacter delftensis"": A clade IC novel polyphosphate-accumulating organism without denitrifying activity on nitrate",Water Research,Water Research,2019,"candidatus accumulibacter"",dpao,pao ic,denitrification,anoxic phosphate uptake,genome-centric metagenomics","rubio-rincon_f_j,weissbrodt_d_g,lopez-vazquez_c_m,welles_l,abbas_b,albertsen_m,nielsen_p_h,van_loosdrecht_m_c_m,brdjanovic_d",wwt,wwt
WOS:000399162900016,Looking for phosphate-accumulating bacteria in activated sludge processes: a multidisciplinary approach,Environmental Science and Pollution Research,Environmental Science and...,2017,"phosphorus recovery,polyphosphate,paos,wastewater,recycling,microbial consortium","tarayre_cedric,charlier_raphaelle,delepierre_anissa,brognaux_alison,bauwens_julien,francis_frederic,dermience_michael,lognay_georges,taminiau_bernard,daube_georges,compere_philippe,meers_erik,michels_evi,delvigne_frank",wwt,wwt
WOS:000266468500010,Experimental assessment and modelling of the proton production linked to phosphorus release and uptake in EBPR systems,Water Research,Water Research,2009,"ebpr,modelling,ph,pao,proton production,titrimetry","marcelino_marcos,guisasola_albert,antonio_baeza_juan",wwt,wwt
WOS:000352212300026,Enhancement of post-anoxic denitrification for biological nutrient removal: effect of different carbon sources,Environmental Science and Pollution Research,Environmental Science and...,2015,"biological nutrient removal,carbon source,oxic/anoxic/extended-idleprocess,sequencing batch reactor,polyhydroxybutyrates","chen_hong-bo,wang_dong-bo,li_xiao-ming,yang_qi,zeng_guang-ming",wwt,wwt
WOS:000384530600004,NITROUS OXIDE EMISSION DEPENDING ON THE TYPE OF ELECTRON ACCEPTOR BY A DENITRIFYING PHOSPHORUS REMOVAL SLUDGE,Global Nest Journal,Global Nest Journal,2016,"nitrous oxide,denitrifying polyphosphate accumulating organisms,nitrite,intracellular stored organic carbon","tang_b,wu_g,wang_h,guan_y",wwt,wwt
WOS:000358805000032,Response of a sludge-minimizing lab-scale BNR reactor when the operation is changed to real primary effluent from synthetic wastewater,Water Research,Water Research,2015,"sludge minimization,biological nutrients removal,primary effluent wastewater,nitrifiers,pao","huang_pei,goel_ramesh",wwt,wwt
WOS:A1997XK23500015,Application of the IAWQ Activated Sludge Model to nutrient removal process,Water Science and Technology,Water Science and...,1997,"activated sludge model,calibration,denitrification,enhanced biological phosphate removal,hydrolysis,nitrification,nutrient removal,simulation","mino_t,sanpedro_dc,yamamoto_s,matsuo_t",wwt,wwt
WOS:000275644500067,Dephosphorization mechanism of prolonged sludge age SBBR treating saline and high-phosphorus wastewater,Journal of Central South University of Technology,Journal of Central...,2009,"sludge age,dephosphorization mechanism,phosphorus balance,phosphate reduction","long_teng-rui,chen_yao,zhou_jian",wwt,wwt
WOS:000427697900010,Polyphosphate-Accumulating Bacteria: Potential Contributors to Mineral Dissolution in the Oral Cavity,Applied and Environmental Microbiology,Applied and Environmental...,2018,"oral biofilms,polyphosphate,dental caries","breiland_ashley_a,flood_beverly_e,nikrad_julia,bakarich_john,husman_matthew,rhee_taekhyun,jones_robert_s,bailey_jake_v",wwt,wwt
WOS:000469124600025,EFFECT OF PH AND SRT ON DENITRIFYING PHOSPHORUS REMOVAL IN A2N SEQUENCING BATCH REACTOR PROCESS,Applied Ecology and Environmental Research,Applied Ecology and...,2019,"phosphorus removal,organic matter degradation,sludge,ph,srt","li_w,gao_m,zeng_f,liu_n,zhu_x,zhang_c",wwt,wwt
WOS:000411239300098,"Effects of calcium on the performance, bacterial population and microbial metabolism of a denitrifying phosphorus removal system",Bioresource Technology,Bioresource Technology,2017,"denitrifying phosphorus removal,calcium,microbial community analysis,metabolomics","dai_hongliang,wu_yifeng,peng_lihong,dai_zheqin,li_xiang,lu_xiwu",wwt,wwt
WOS:000340837600030,Changes in the microbial community structure of filaments and floc formers in response to various carbon sources and feeding patterns,Applied Microbiology and Biotechnology,Applied Microbiology and...,2014,"filamentous bulking,sludge settleability,kinetic selection,diffusion selection,storage selection,biological wastewater treatment","guo_jianhua,peng_yongzhen,yang_xiong,wang_zhongwei,zhu_ao",wwt,wwt
WOS:000260016200023,Is it PAO-GAO competition or metabolic shift in EBPR system? Evidence from an experimental study,Water Science and Technology,Water Science and...,2008,"biochemical pathways,ebpr,gao,metabolic shift,pao,phosphorus removal","erdal_ufuk_g,erdal_zeynep_k,daigger_glen_t,randall_clifford_w",wwt,wwt
WOS:000289497600016,Calibration of denitrifying activity of polyphosphate accumulating organisms in an extended ASM2d model,Water Research,Water Research,2010,"anoxic yields,asm2d,biological phosphorus removal,off-line calibration,pilot plant study","garcia-usach_f,ribes_j,ferrer_j,seco_a",wwt,wwt
WOS:000073933300068,Determination of the microbial diversity of anaerobic-aerobic activated sludge by a novel molecular biological technique,Water Science and Technology,Water Science and...,1998,"activated sludge,biological phosphorus removal,microbial diversity,polyphosphate,16s rdna,restriction fragment length polymorphism","liu_wt,marsh_tl,forney_lj",wwt,wwt
WOS:000360770200007,Nutrient removal via nitrite from reject water and polyhydroxyalkanoate (PHA) storage during nitrifying conditions,Journal of Chemical Technology and Biotechnology,Journal of Chemical...,2015,"nutrient removal via nitrite,polyhydroxyalkanoates,short chain fatty acids,nitritation,anaerobic supernatant,sequencing batch reactor","frison_nicola,katsou_evina,malamis_simos,oehmen_adrian,fatone_francesco",wwt,wwt
WOS:000183758500005,Model-based analysis of anaerobic acetate uptake by a mixed culture of polyphosphate-accumulating and glycogen-accumulating organisms,Biotechnology and Bioengineering,Biotechnology and Bioengineering,2003,"polyphosphate-accumulating organisms (paos),glycogen-accumulating organisms (gaos),toga,metabolic model,anaerobic acetate uptake,model identification","zeng_rj,yuan_zg,keller_j",wwt,wwt
WOS:000340989800004,Effect of dissolved oxygen on biological phosphorus removal induced by aerobic/extended-idle regime,Biochemical Engineering Journal,Biochemical Engineering Journal,2014,"dissolved oxygen concentration,biological phosphorus removal,aerobic processes,biosynthesis,enzyme activity,waste-water treatment","chen_hongbo,wang_dongbo,li_xiaoming,yang_qi,luo_kun,zeng_guangming,tang_maolin,xiong_weiping,yang_guojing",wwt,wwt
WOS:000274271400008,Effect of different types of electron acceptors on the anoxic phosphorus uptake activity of denitrifying phosphorus removing bacteria,Bioresource Technology,Bioresource Technology,2010,"electron acceptor,nitrate,nitrite,denitrifying phosphorus removing bacteria (dpb),anoxic phosphorus uptake","zhou_shaoqi,zhang_xiaojie,feng_linyu",wwt,wwt
WOS:000255109900056,The effect of propionic to acetic acid ratio on anaerobic-aerobic (low dissolved oxygen) biological phosphorus and nitrogen removal,Bioresource Technology,Bioresource Technology,2008,"anaerobic/aerobic (low dissolved oxygen),acetic acid,propionic acid,phosphorus,nitrogen","li_hongjing,chen_yinguang,gu_guowei",wwt,wwt
WOS:000321723100014,SCREENING AND CHARACTERIZATION OF TWO NEW DENITRIFYING PHOSPHORUS-REMOVAL BACTERIA,Fresenius Environmental Bulletin,Fresenius Environmental Bulletin,2013,"denitrifying phosphate removal bacteria,pseudomonas oleovorans,pseudomonas pseudoalcaligenes,nitrogen and phosphorus removal","shao_yuanyuan,pei_haiyan,hu_wenrong,ma_guangxiang",wwt,wwt
WOS:000433471900004,Effect of different carbon sources on performance of an A(2)N-MBR process and its microbial community structure,Frontiers of Environmental Science and Engineering,Frontiers of Environmental...,2018,"denitrifying phosphorus removal,alternate anaerobic/anoxic-aerobic mbr (a(2)n-mbr),carbon source,operation characteristic,community structure","du_dongliang,zhang_chuanyi,zhao_kuixia,sun_guangrong,zou_siqi,yuan_limei,he_shilong",wwt,wwt
WOS:000260051300025,In situ detection of starch-hydrolyzing microorganisms in activated sludge,Fems Microbiology Ecology,Fems Microbiology Ecology,2008,"starch-hydrolyzing organisms,activated sludge,bodipy,paos","xia_yun,kong_yunhong,nielsen_per_halkjaer",wwt,wwt
WOS:000232239600006,"Quadrisphaera granulorum gen. nov., sp nov., a gram-positive polyphosphate-accumulating coccus in tetrads or aggregates isolated from aerobic granules",International Journal of Systematic and Evolutionary Microbiology,International Journal of...,2005,NA,"maszenan_am,tay_jh,schumann_p,jiang_hl,tay_stl",wwt,wwt
WOS:000345517800006,Modeling the Nutrient Removal Process in Aerobic Granular Sludge System by Coupling the Reactor- and Granule-Scale Models,Biotechnology and Bioengineering,Biotechnology and Bioengineering,2015,"microbial granule,individual-based modeling,nitrogen removal,phosphorus removal,sequencing batch reactor","kagawa_y,tahata_j,kishida_n,matsumoto_s,picioreanu_c,van_loosdrecht_m_c_m,tsuneda_s",wwt,wwt
WOS:A1995RV86600004,POLYPHOSPHATE ACCUMULATION AMONG DENITRIFYING BACTERIA IN ACTIVATED-SLUDGE,Anaerobe,Anaerobe,1995,"denitrification,polyphosphate accumulation,activated sludge,acinetobacter,waste-water treatment","jorgensen_ks,pauli_asl",wwt,wwt
WOS:000258485600008,Production of polyhydroxyalkanoates by glycogen accumulating organisms treating a paper mill wastewater,Water Science and Technology,Water Science and...,2008,"competibacter phosphatis,defluviicoccus vanus,glycogen accumulating organisms (gao),metabolism,mixed culture,paper mill wastewater,polyhydroxyalkanoates (pha)","bengtsson_simon,werker_alan,welander_thomas",wwt,wwt
WOS:000279517400012,Elucidating further phylogenetic diversity among the Defluviicoccus-related glycogen-accumulating organisms in activated sludge,Environmental Microbiology Reports,Environmental Microbiology Reports,2009,NA,"mcilroy_simon,seviour_robert_j",wwt,wwt
WOS:000426154300025,Comparison of different aerobic granular sludge types for activated sludge nitrification bioaugmentation potential,Bioresource Technology,Bioresource Technology,2018,"aerobic granular sludge,nitrification,bioaugmentation,dechloromonas,candidatus nitrotoga","figdor_bryce_a,stensel_h_david,winkler_mari-karoliina_h",wwt,wwt
WOS:000424111300025,Comparing Bacterial Diversity in Two Full-Scale Enhanced Biological Phosphate Removal Reactors Using 16S Amplicon Pyrosequencing,Polish Journal of Environmental Studies,Polish Journal of...,2018,"ebpr,microbial diversity,aerobic zone,anaerobic zone,pyrosequencing","kamika_ilunga,azizi_shohreh,tekere_memory",wwt,wwt
WOS:000503330400082,Do Microplastics Affect Biological Wastewater Treatment Performance? Implications from Bacterial Activity Experiments,Acs Sustainable Chemistry and Engineering,Acs Sustainable Chemistry...,2019,"microplastics,ammonium-oxidizing bacteria,nitrite-oxidizing bacteria,denitrifiers,polyphosphate-accumulating organisms,wastewater treatment","liu_huan,zhou_xu,ding_wanqing,zhang_zehao,nghiem_long_d,sun_jing,wang_qilin",wwt,wwt
WOS:000239498100022,Microbial community analysis with a high PHA storage capacity,Water Science and Technology,Water Science and...,2006,"acetate,aerobic dynamic substrate feeding,fish,polyhydroxyalkanoates,propionate,sbr","serafim_l_s,lemos_p_c,rossetti_s,levantesi_c,tandoi_v,reis_m_a_m",wwt,wwt
WOS:000365599500006,Aerobic granulation utilizing fermented municipal wastewater under low pH and alkalinity conditions in a sequencing batch reactor,Environmental Technology,Environmental Technology,2016,"aerobic granular sludge,fermented municipal wastewater,sequencing batch reactor,nutrient removal,ph","leong_jason,rezania_babak,mavinic_don_s",wwt,wwt
WOS:A1995RE55100003,WASTE-WATER AND BIOMASS CHARACTERIZATION FOR THE ACTIVATED-SLUDGE MODEL NO-2 - BIOLOGICAL PHOSPHORUS REMOVAL,Water Science and Technology,Water Science and...,1995,"activated sludge,mathematical modeling,biological phosphorus removal,waste-water characterization,biomass,nitrification,denitrification,iawq task group","henze_m,gujer_w,mino_t,matsuo_t,wentzel_mc,vonmarais_g",wwt,wwt
WOS:000257715500008,Activity and identity of fermenting microorganisms in full-scale biological nutrient removing wastewater treatment plants,Environmental Microbiology,Environmental Microbiology,2008,NA,"kong_yunhong,xia_yun,nielsen_per_halkjaer",wwt,wwt
WOS:000433266500010,The mechanism of biological phosphorus removal under anoxic-aerobic alternation condition with starch as sole carbon source and its biochemical pathway,Biochemical Engineering Journal,Biochemical Engineering Journal,2018,"anoxic-aerobic sbr,starch,glycogen,biological phosphorus removal,nmr,lactic acid","luo_dacheng,yuan_linjiang,liu_lun,wang_yang,fan_wenwen",wwt,wwt
WOS:000230375300036,Dietary phosphorus effects on characteristics of mechanically separated dairy manure,Transactions of the Asae,Transactions of the...,2005,"lactating cows,manure treatment,research-scale manure separation","knowlton_kf,love_ng,parsons_ca",wwt,wwt
WOS:000305451400005,Improved phosphate removal by selective sludge discharge in aerobic granular sludge reactors,Biotechnology and Bioengineering,Biotechnology and Bioengineering,2012,"phosphate removal,pao,gao,granular sludge,biomass segregation,srt","bassin_j_p,winkler_m_-k_h,kleerebezem_r,dezotti_m,van_loosdrecht_m_c_m",wwt,wwt
WOS:000255109900057,An evaluation of the phosphorus storage capacity of an anaerobic/aerobic sequential batch biofilm reactor,Bioresource Technology,Bioresource Technology,2008,"biofilm,sequential batch biofilm reactor,phosphorus removal,phas accumulation,pao activity","chiou_ren-he,yang_yi-rong",wwt,wwt
WOS:000344377100006,Bacterial diversity and community structure of denitrifying phosphorus removal sludge in strict anaerobic/anoxic systems operated with different carbon sources,Journal of Chemical Technology and Biotechnology,Journal of Chemical...,2014,"ebpr,denitrifying phosphorus removal,carbon source,community structure,pyrosequencing","lv_xiao-mei,shao_ming-fei,li_chao-lin,li_ji,xia_xue,liu_dong-yang",wwt,wwt
WOS:000296760200008,Effect of Elevated Salt Concentrations on the Aerobic Granular Sludge Process: Linking Microbial Activity with Microbial Community Structure,Applied and Environmental Microbiology,Applied and Environmental...,2011,NA,"bassin_j_p,pronk_m,muyzer_g,kleerebezem_r,dezotti_m,van_loosdrecht_m_c_m",wwt,wwt
WOS:000310112500001,"Measuring biomass specific ammonium, nitrite and phosphate uptake rates in aerobic granular sludge",Chemosphere,Chemosphere,2012,"aerobic granular sludge,ammonium uptake rate,nitrite uptake rate,nitrification,phosphate uptake rate,anoxic phosphorus removal,denitrifying polyphosphate-accumulating organisms","bassin_j_p,kleerebezem_r,dezotti_m,van_loosdrecht_m_c_m",wwt,wwt
WOS:000249984400008,Toxicity of anionic and cationic surfactant to Acinetobacter junii in pure culture,Central European Journal of Biology,Central European Journal...,2007,"bacteria,enhanced biological phosphate removal,surfactant,toxicity,yeast","hrenovic_jasna,ivankovic_tomislav",wwt,wwt
WOS:000301155800004,A comparison of endogenous processes during anaerobic starvation in anaerobic end sludge and aerobic end sludge from an anaerobic/anoxic/oxic sequencing batch reactor performing denitrifying phosphorus removal,Bioresource Technology,Bioresource Technology,2012,"denitrifying phosphorus removal,endogenous process,maintenance,anaerobic end sludge,aerobic end sludge","wang_yayi,geng_junjun,peng_yongzhen,wang_chong,guo_gang,liu_shanhu",wwt,wwt
WOS:000224952400019,The large PAO cells in full-scale EBPR biomass samples are not yeast spores but possibly novel members of the beta-Proteobacteria,Water Science and Technology,Water Science and...,2004,"beta-proteobacteria,ebpr,fish/mar,in situ physiology,pao,yeast spores","chua_asm,eales_k,mino_t,seviour_r",wwt,wwt
WOS:000272917200045,Effect and mechanism of carbon sources on phosphorus uptake by microorganisms in sequencing batch reactors with the single-stage oxic process,Science in China Series B-Chemistry,Science in China...,2009,"biological phosphorus removal,poly-beta-hydroxyalkanoates,glycogen,sequecing batch reactor,single-stage oxic process","wang_dongbo,li_xiaoming,yang_qi,zheng_wei,cao_jianbing,zeng_guangming,yue_xiu,shen_tingting,zeng_tianjing,ding_yan",wwt,wwt
WOS:000394508000014,Ancestral genome reconstruction identifies the evolutionary basis for trait acquisition in polyphosphate accumulating bacteria,Isme Journal,Isme Journal,2016,NA,"oyserman_ben_o,moya_francisco,lawson_christopher_e,garcia_antonio_l,vogt_mark,heffernen_mitchell,noguera_daniel_r,mcmahon_katherine_d",wwt,wwt
WOS:000353193200025,Organic carbon removal from wastewater by a PHA storing biofilm using direct atmospheric air contact as oxygen supply,Bioresource Technology,Bioresource Technology,2015,"aeration reduction,organic removal,biofilm,pha/phb,wastewater","flavigny_raphael_marie-guillaume,cord-ruwisch_ralf",wwt,wwt
WOS:000263933200001,Development of the modified activated sludge model describing nitrite inhibition of aerobic phosphate uptake,Water Science and Technology,Water Science and...,2009,"activated sludge model,aerobic phosphate uptake,biological phosphorus removal,denitrifying poly-phosphate accumulating organisms,inhibition,nitrite,sequencing batch reactor","yoshida_y,kim_y,saito_t,tanaka_k",wwt,wwt
WOS:000347263300005,Effects of Cd(II) on wastewater biological nitrogen and phosphorus removal,Chemosphere,Chemosphere,2014,"cd(ii),biological nutrient removal,denitrification,enzymes,polyhydroxyalkanoates","chen_hong-bo,wang_dong-bo,li_xiao-ming,yang_qi,luo_kun,zeng_guang-ming,tang_mao-lin",wwt,wwt
WOS:000491266200001,"Survey of full-scale sidestream enhanced biological phosphorus removal (S2EBPR) systems and comparison with conventional EBPRs in North America: Process stability, kinetics, and microbial populations",Water Environment Research,Water Environment Research,2019,"ebpr,gaos,microbial ecology,paos,sidestream ebpr","onnis-hayden_annalisa,srinivasan_varun,tooker_nicholas_b,li_guangyu,wang_dongqi,barnard_james_l,bott_charles,dombrowski_paul,schauer_peter,menniti_adrienne,shaw_andrew,stinson_beverly,stevens_gerry,dunlap_patrick,takacs_imre,mcquarrie_jim,phillips_heather,lambrecht_angela,analla_howard,russell_andy,gu_april_z",wwt,wwt
WOS:000277817300007,Experimental Evaluation of Decrease in the Activities of Polyphosphate/Glycogen-Accumulating Organisms Due to Cell Death and Activity Decay in Activated Sludge,Biotechnology and Bioengineering,Biotechnology and Bioengineering,2010,"decay rate,phosphate release rate (prr),volatile fatty acid (vfa) uptake rate (vfaur),live/dead staining,fluorescence in situ hybridization (fish),endogenous respiration","hao_xiaodi,wang_qilin,cao_yali,van_loosdrecht_mark_c_m",wwt,wwt
WOS:000089881000012,Ecological engineering of bioreactors for wastewater treatment,Water Air and Soil Pollution,Water Air and...,2000,"biological nutrient removal,ecological engineering,filamentous bulking,glycogen accumulating organisms,nitrifying bacteria,phosphorus accumulating organisms","grady_cpl,filipe_cdm",wwt,wwt
WOS:000384710500112,Insight into biological phosphate recovery from sewage,Bioresource Technology,Bioresource Technology,2016,"phosphate recovery,biological process,anaerobic digester supernatant,sewage sludge,sewage","ye_yuanyao,huu_hao_ngo,guo_wenshan,liu_yiwen,zhang_xinbo,guo_jianbo,ni_bing-jie,chang_soon_woong,dinh_duc_nguyen",wwt,wwt
WOS:000464942500036,Evaluating the potential for sustaining mainstream anammox by endogenous partial denitrification and phosphorus removal for energy-efficient wastewater treatment,Bioresource Technology,Bioresource Technology,2019,"endogenous partial denitrification and phosphorus removal (epdpr),denitrifying phosphorus removal (dpr),nitrite accumulation,anammox,energy-efficient nutrient removal","wang_xiaoxia,zhao_ji,yu_deshuang,du_shiming,yuan_mengfei,zhen_jianyuang",wwt,wwt
WOS:000465051000015,"Influence of pH control on material characteristics, bacterial community composition and BNR performance of mature aerobic granules",Process Safety and Environmental Protection,Process Safety and...,2019,"aerobic granules,ph control,biological nutrient removal,wastewater treatment,bacterial community composition","kang_abbass_jafari,munz_giulio,yuan_qiuyan",wwt,wwt
WOS:000087035400011,Microbial community changes in biological phosphate-removal systems on altering sludge phosphorus content,Microbiology-Uk,Microbiology-Uk,2000,"activated sludge,biological phosphate removal,biomarker,dgge,16s rdna","liu_wt,linning_kd,nakamura_k,mino_t,matsuo_t,forney_lj",wwt,wwt
WOS:000080250600001,Difficulties and developments in biological nutrient removal technology and modelling,Water Science and Technology,Water Science and...,1999,"activated sludge,biological nutrient removal,filamentous bulking,anoxic and aerobic p uptake,models","ekama_ga,wentzel_mc",wwt,wwt
WOS:000298762900012,Correlation of Community Dynamics and Process Parameters As a Tool for the Prediction of the Stability of Wastewater Treatment,Environmental Science and Technology,Environmental Science and...,2012,NA,"guenther_susanne,koch_christin,huebschmann_thomas,roeske_isolde,mueller_roland_arno,bley_thomas,harms_hauke,mueller_susann",wwt,wwt
WOS:000183229800014,The characteristics of the bacterial community structure and population dynamics for phosphorus removal in SBR activated sludge processes,Water Research,Water Research,2003,"phosphorus removal activity,quinone profiles,population dynamics,species succession,sequencing batch reactor","lin_ck,katayama_y,hosomi_m,murakami_a,okada_m",wwt,wwt
WOS:000455520900013,The metabolic activity of denitrifying microorganisms accumulating polyphosphate in response to addition of fusel oil,Bioprocess and Biosystems Engineering,Bioprocess and Biosystems...,2019,"alternative carbon source,fusel oil,activated sludge,anoxic n and p removal","tuszynska_agnieszka,kaszubowska_magdalena,kowal_przemyslaw,ciesielski_slawomir,makinia_jacek",wwt,wwt
WOS:000291252500015,Research on polyhydroxyalkanoates and glycogen transformations: Key aspects to biologic nitrogen and phosphorus removal in low dissolved oxygen systems,Frontiers of Environmental Science and Engineering in China,Frontiers of Environmental...,2011,"low dissolved oxygen (do),biological nitrogen and phosphorus removal,polyhydroxyalkanoates (pha),glycogen","li_hongjing,chen_yinguang",wwt,wwt
WOS:000342491600024,Impacts of Multiwalled Carbon Nanotubes on Nutrient Removal from Wastewater and Bacterial Community Structure in Activated Sludge,Plos One,Plos One,2014,NA,"hai_reti,wang_yulin,wang_xiaohui,du_zhize,li_yuan",wwt,wwt
