uid,title,journal_fix,journal_short,year_fix,keywords_fix,authors_fix
WOS:000379555900095,Long term operation of continuous-flow system with enhanced biological phosphorus removal granules at different COD loading,Bioresource Technology,Bioresource Technology,2016,"continuous-flow system,ebpr granules,cod loading,recoverability,high-throughput pyrosequencing","li_dong,lv_yufeng,zeng_huiping,zhang_jie"
WOS:000379797800008,"FEASIBILITY OF WASTEWATER TREATMENT PLANT UPGRADE BY ENHANCED BIOLOGICAL PHOSPHORUS REMOVAL: CASE STUDY KOPRIVNICA, CROATIA",Fresenius Environmental Bulletin,Fresenius Environmental Bulletin,2016,"batch tests,biological phosphorus removal,municipal wastewater treatment,sludge characterisation","sikic_tanja,curko_josip,crnek_vlado,horvat_sanja,matosic_marin"
WOS:000380006500001,Prevalence of 'Candidatus Accumulibacter phosphatis' type II under phosphate limiting conditions,Amb Express,Amb Express,2016,"polyphosphate-accumulating organisms (pao),glycogen-accumulating organisms (gao),enhanced biological phosphate removal (ebpr),polyphosphate content,microbial ecology,niche differentiation,'candidatus accumulibacter phosphatis','candidatus competibacter phosphatis'","welles_l,lopez-vazquez_c_m,hooijmans_c_m,van_loosdrecht_m_c_m,brdjanovic_d"
WOS:000381768400063,Exploring the Shift in Structure and Function of Microbial Communities Performing Biological Phosphorus Removal,Plos One,Plos One,2016,NA,"mao_yanping,wang_zhiping,li_liguan,jiang_xiaotao,zhang_xuxiang,ren_hongqiang,zhang_tong"
WOS:000381950400013,Candidatus Accumulibacter phosphatis clades enriched under cyclic anaerobic and microaerobic conditions simultaneously use different electron acceptors,Water Research,Water Research,2016,"low-do nutrient removal,sndpr,pao,dpao,accumulibacter,ppk1 gene","camejo_pamela_y,owen_brian_r,martirano_joseph,ma_juan,kapoor_vikram,domingo_jorge_santo,mcmahon_katherine_d,noguera_daniel_r"
WOS:000381950400049,Comparative genomics analyses on EPS biosynthesis genes required for floc formation of Zoogloea resiniphila and other activated sludge bacteria,Water Research,Water Research,2016,"genome,zoogloea,activated sludge,floc formation,asparagine synthases","an_weixing,guo_feng,song_yulong,gao_na,bai_shijie,dai_jingcheng,wei_hehong,zhang_liping,yu_dianzhen,xia_ming,yu_ying,qi_ming,tian_chunyuan,chen_haofeng,wu_zhenbin,zhang_tong,qiu_dongru"
WOS:000382590900032,Advanced nitrogen and phosphorus removal in the pre-denitrification anaerobic/anoxic/aerobic nitrification sequence batch reactor (pre-A(2)NSBR) treating low carbon/nitrogen (C/N) wastewater,Chemical Engineering Journal,Chemical Engineering Journal,2016,"pre-anaerobic/anoxic/aerobic nitrifying sbr (pre-a(2)nsbr),denitrifying phosphorus removal,denitrifying phosphorus accumulating organisms (dpaos),anoxic hydraulic retention time,real-time control","zhao_weihua,zhang_yong,lv_pongmei,wang_meixiang,peng_yongzhen,li_baikun"
WOS:000384222200020,Impact of multiple wastewater feedings on the efficiency of nutrient removal in an IFAS-MBSBBR: number of feedings vs. efficiency of nutrient removal,Water Science and Technology,Water Science and...,2016,"biological nutrient removal,denitrifying phosphorus removal,glycogen-accumulating organisms,moving bed,polyphosphate-accumulating organisms,wastewater feeding","podedworna_j,zubrowska-sudol_m,sytek-szmeichel_k,gnida_a,surmacz-gorska_j,marciocha_d"
WOS:000384322700059,Improved biological phosphorus removal induced by an oxic/extended-idle process using glycerol and acetate at equal fractions,Rsc Advances,Rsc Advances,2016,NA,"zhao_jianwei,wang_dongbo,li_xiaoming,zeng_guangming,yang_qi"
WOS:000384530600004,NITROUS OXIDE EMISSION DEPENDING ON THE TYPE OF ELECTRON ACCEPTOR BY A DENITRIFYING PHOSPHORUS REMOVAL SLUDGE,Global Nest Journal,Global Nest Journal,2016,"nitrous oxide,denitrifying polyphosphate accumulating organisms,nitrite,intracellular stored organic carbon","tang_b,wu_g,wang_h,guan_y"
WOS:000384710500112,Insight into biological phosphate recovery from sewage,Bioresource Technology,Bioresource Technology,2016,"phosphate recovery,biological process,anaerobic digester supernatant,sewage sludge,sewage","ye_yuanyao,huu_hao_ngo,guo_wenshan,liu_yiwen,zhang_xinbo,guo_jianbo,ni_bing-jie,chang_soon_woong,dinh_duc_nguyen"
WOS:000384711900003,Effect of sludge retention time on continuous-flow system with enhanced biological phosphorus removal granules at different COD loading,Bioresource Technology,Bioresource Technology,2016,"continuous-flow system,ebpr granules,sludge retention,cod loading,high-throughput pyrosequencing","li_dong,lv_yufeng,zeng_huiping,zhang_jie"
WOS:000384711900014,Distinctive denitrifying capabilities lead to differences in N2O production by denitrifying polyphosphate accumulating organisms and denitrifying glycogen accumulating organisms,Bioresource Technology,Bioresource Technology,2016,"denitrification,dgao,dpao,multiple electron acceptors,nitrous oxide","ribera-guardia_anna,marques_ricardo,arangio_corrado,carvalheira_monica,oehmen_adrian,pijuan_maite"
WOS:000384712900003,Combining simultaneous nitrification-endogenous denitrification and phosphorus removal with post-denitrification for low carbon/nitrogen wastewater treatment,Bioresource Technology,Bioresource Technology,2016,"simultaneous nitrification-endogenous denitrification and phosphorus removal (sndpr),post-denitrification (pd),partial nitrification (pn),phosphorus accumulating organisms (paos),glycogen accumulating organisms (gaos)","wang_xiaoxia,wang_shuying,zhao_ji,dai_xian,peng_yongzhen"
WOS:000384712900008,Microbial phylogenetic and functional responses within acidified wastewater communities exhibiting enhanced phosphate uptake,Bioresource Technology,Bioresource Technology,2016,"polyphosphate accumulating organisms,ph,acid-stimulated biological phosphorus removal,polyphosphate kinase","weerasekara_anjani_w,jenkins_sasha,abbott_lynette_k,waite_ian,mcgrath_john_w,larma_irma,eroglu_ela,o'donnell_anthony,whiteley_andrew_s"
WOS:000385419200032,Effect of the Concentration Balance in Feeding Solutions on EBPR Performance of a Sequencing Batch Reactor Fed with Sodium Acetate or Glucose,Water Air and Soil Pollution,Water Air and...,2016,"enhanced biological phosphorus removal,acetate,glucose,glycogen,concentration balance","yazici_huseyin,kilic_mehmet"
WOS:000385902000010,Denitrification of nitrate and nitrite by 'Candidatus Accumulibacter phosphatis' clade IC,Water Research,Water Research,2016,"'candidatus accumulibacter phosphatis' clade i,denitrification,nitrate,nitrite,acetate,propionate,ebpr","saad_sondos_a,welles_laurens,abbas_ben,lopez-vazquez_carlos_m,van_loosdrecht_mark_c_m,brdjanovic_damir"
WOS:000386242500031,The impact of zinc oxide nanoparticles on phosphorus removal and the microbial community in activated sludge in an SBR,Rsc Advances,Rsc Advances,2016,NA,"wang_s_t,wang_w_q,zhang_z_r,you_h"
WOS:000386243600039,Improving municipal wastewater nitrogen and phosphorous removal by feeding sludge fermentation products to sequencing batch reactor (SBR),Bioresource Technology,Bioresource Technology,2016,"municipal wastewater,nitrogen and phosphorous removal,sludge fermentation products,sludge reduction,bacterial community","yuan_yue,liu_jinjin,ma_bin,liu_ye,wang_bo,peng_yongzhen"
WOS:000386401900033,Short-sludge age EBPR process - Microbial and biochemical process characterisation during reactor start-up and operation,Water Research,Water Research,2016,"enhanced biological phosphorus removal,microbial diversity,resource recovery,short solid retention time activated sludge systems,sulphate reducers","valverde-perez_borja,wagner_dorottya_s,lorant_balint,gulay_arda,smets_barth_f,plosz_benedek_gy"
WOS:000386408000014,Physical enrichment of uncultured Accumulibacter and Nitrospira from activated sludge by unlabeled cell sorting technique,Journal of Bioscience and Bioengineering,Journal of Bioscience...,2016,"accumulibacter,activated sludge,aggregate,cell sorter,forward scatter,microcolony,nitrospira,side scatter,single cell","irie_kana,fujitani_hirotsugu,tsuneda_satoshi"
WOS:000388048700035,Treatment of a simulated wastewater amended with a chiral pharmaceuticals mixture by an aerobic granular sludge sequencing batch reactor,International Biodeterioration and Biodegradation,International Biodeterioration and...,2016,"aerobic granular sludge,chiral pharmaceuticals,enantiomers,nutrients removal,granular morphology","amorim_catarina_l,moreira_irina_s,ribeiro_ana_r,santos_lucia_h_m_l_m,delerue-matos_cristina,tiritan_maria_elizabeth,castro_paula_m_l"
WOS:000390181600013,Characterizing and contrasting the microbial ecology of laboratory and full-scale EBPR systems cultured on synthetic and real wastewaters,Water Research,Water Research,2017,"illumina miseq,enhanced biological phosphorus removal, ebpr,qpcr,volatile fatty acids, vfas,crude glycerol,phosphorus accumulating organisms, paos,accumulibacter","coats_erik_r,brinkman_cynthia_k,lee_stephen"
WOS:000391154000001,"Metabolic Response of ""Candidatus Accumulibacter Phosphatis"" Clade II C to Changes in Influent P/C Ratio",Frontiers in Microbiology,Frontiers in Microbiology,2017,"polyphosphate-accumulating organisms (pao),glycogen-accumulating organisms (gao),phosphate limitation,metabolic response,microbial population dynamics","welles_laurens,abbas_ben,sorokin_dimitry_y,lopez-vazquez_carlos_m,hooijmans_christine_m,van_loosdrecht_mark_c_m,brdjanovic_damir"
WOS:000392768200010,New insights in the metabolic behaviour of PAO under negligible poly-P reserves,Chemical Engineering Journal,Chemical Engineering Journal,2017,"polyphosphate accumulating metabolism (pam),glycogen accumulating metabolism (gam),enhanced biological phosphorus removal (ebpr),pao type i,pao type ii","acevedo_brenda,murgui_monica,borras_luis,barat_ramon"
WOS:000393687400030,Sulphide effects on the physiology of Candidatus Accumulibacter phosphatis type I,Applied Microbiology and Biotechnology,Applied Microbiology and...,2017,"sulphide inhibition,enhanced biological phosphorus removal (ebpr),poly-phosphate-accumulating organisms (paos),candidatus accumulibacter phosphatis clade i","rubio-rincon_f_j,lopez-vazquez_c_m,welles_l,van_loosdrecht_m_c_m,brdjanovic_d"
WOS:000394508000014,Ancestral genome reconstruction identifies the evolutionary basis for trait acquisition in polyphosphate accumulating bacteria,Isme Journal,Isme Journal,2016,NA,"oyserman_ben_o,moya_francisco,lawson_christopher_e,garcia_antonio_l,vogt_mark,heffernen_mitchell,noguera_daniel_r,mcmahon_katherine_d"
WOS:000394723200042,Nickel toxicity to the performance and microbial community of enhanced biological phosphorus removal system,Chemical Engineering Journal,Chemical Engineering Journal,2017,"nickel toxicity,phosphorus removal,polyphosphate accumulating organisms,glycogen accumulating organisms","sun_jian,yang_qi,wang_dongbo,wang_shana,chen_fei,zhong_yu,yi_kaixin,yao_fubing,jiang_chen,li_sibei,li_xiaoming,zeng_guangming"
WOS:000395214900006,Inhibition of the respiratory chain reactions in denitrifying EBPR biomass under simultaneous presence of acetate and electron acceptor,New Biotechnology,New Biotechnology,2017,"ebpr deterioration,respiratory chain inhibition,paos metabolism,energy cell conservation","zafiriadis_ilias,kapagiannidis_anastasios_g,ntougias_spyridon,aivasidis_alexander"
WOS:000395218900041,Non-denitrifying polyphosphate accumulating organisms obviate requirement for anaerobic condition,Water Research,Water Research,2017,"ebpr,phosphorus,accumulibacter,non-dpaos,propionate,acetate","cokro_a_anisa,law_yingyu,williams_rohan_b_h,cao_yeshi,nielsen_per_h,wuertz_stefan"
WOS:000396365900007,Modelling High-temperature EBPR by Incorporating Glycogen and GAOs: Challenges from a Preliminary Study,Water Environment Research,Water Environment Research,2017,"enhanced biological phosphorus removal,modified activated sludge model,parameter estimation,glycogen,glycogen-accumulating organisms,polyphosphate-accumulating organisms","liau_kee_fui,yeoh_hak_koon,shoji_tadashi,chua_adeline_seak_may,ho_pei_yee"
WOS:000397007200021,Effects of different ratios of glucose to acetate on phosphorus removal and microbial community of enhanced biological phosphorus removal (EBPR) system,Environmental Science and Pollution Research,Environmental Science and...,2017,"ebpr,pcr-dgge,microbial community.,glucose,acetate","xie_ting,mo_chuangrong,li_xiaoming,zhang_jian,an_hongxue,yang_qi,wang_dongbo,zhao_jianwei,zhong_yu,zeng_guangming"
WOS:000397695800030,Multi-cycle operation of enhanced biological phosphorus removal (ESPR) with different carbon sources under high temperature,Water Research,Water Research,2017,"multi-cycle,ebpr,high temperature,pao/gao competition,low internal storage,high turnover rates","shen_nan,chen_yun,zhou_yan"
WOS:000397922400027,Performance of aerobic nitrite granules treating an anaerobic pre-treated wastewater originating from the potato industry,Bioresource Technology,Bioresource Technology,2017,"aerobic granular sludge,nitrite-pathway,nitrous oxide,industrial wastewater,control strategies,pao","dobbeleers_thomas,daens_dominique,miele_solange,d'aes_jolien,caluwe_michel,geuens_luc,dries_jan"
WOS:000398596700005,Enhanced Biological Phosphorus Removal Using Dried Powdered Sludge in an Aerobic Baffled Reactor,Journal of Environmental Engineering,Journal of Environmental...,2017,"enhanced biological phosphorus removal (ebpr),aerobic baffled reactor,wastewater treatment,dried powdered sludge,extracellular enzymes","yadav_dharmender,anand_raja_sonal,pruthi_vikas,kumar_pramod"
WOS:000399162900016,Looking for phosphate-accumulating bacteria in activated sludge processes: a multidisciplinary approach,Environmental Science and Pollution Research,Environmental Science and...,2017,"phosphorus recovery,polyphosphate,paos,wastewater,recycling,microbial consortium","tarayre_cedric,charlier_raphaelle,delepierre_anissa,brognaux_alison,bauwens_julien,francis_frederic,dermience_michael,lognay_georges,taminiau_bernard,daube_georges,compere_philippe,meers_erik,michels_evi,delvigne_frank"
WOS:000399859700043,Complete Nutrient Removal Coupled to Nitrous Oxide Production as a Bioenergy Source by Denitrifying Polyphosphate-Accumulating Organisms,Environmental Science and Technology,Environmental Science and...,2017,NA,"gan_han,liu_miaomiao,griffin_james_s,xu_longcheng,xiang_da,scherson_yaniv_d,liu_wen-tso,wells_george_f"
WOS:000400235800001,A Critical Assessment of the Microorganisms Proposed to be Important to Enhanced Biological Phosphorus Removal in Full-Scale Wastewater Treatment Systems,Frontiers in Microbiology,Frontiers in Microbiology,2017,"16s rrna amplicon sequencing,accumulibacter,activated sludge,ebpr,gao,pao,micropruina,tetrasphaera","stokholm-bjerregaard_mikkel,mcilroy_simon_j,nierychlo_marta,karst_soren_m,albertsen_mads,nielsen_per_h"
WOS:000400464400008,Sequencing biological acidification of waste-activated sludge aiming to optimize phosphorus dissolution and recovery,Environmental Technology,Environmental Technology,2017,"phosphorus solubilization,nutrient recovery,waste-activated sludge,was fermentation,organic waste","guilayn_felipe,braak_etienne,piveteau_simon,daumer_marie-line"
WOS:000401208300006,Long-term effects of sulphide on the enhanced biological removal of phosphorus: The symbiotic role of Thiothrix caldifontis,Water Research,Water Research,2017,"thiothrix caldifontis,candidatus accumulibacter,mixotrophic phosphorus removal,biological removal of phosphorus,sulphide oxidation,elemental sulphur","rubio-rincon_f_j,welles_l,lopez-vazquez_c_m,nierychlo_m,abbas_b,geleijnse_m,nielsen_p_h,van_loosdrecht_m_c_m,brdjanovic_d"
WOS:000401688900003,Unraveling microbial structure and diversity of activated sludge in a full-scale simultaneous nitrogen and phosphorus removal plant using metagenomic sequencing,Enzyme and Microbial Technology,Enzyme and Microbial...,2017,"activated sludge,metagenomic sequencing,microbial community structure,biological nitrogen removal,bacterial diversity","guo_jianhua,ni_bing-jie,han_xiaoyu,chen_xueming,bond_philip,peng_yongzhen,yuan_zhiguo"
WOS:000402211400022,Enhanced Biological Phosphorus Removal at low Sludge Retention Time in view of its integration in A-stage systems,Water Research,Water Research,2017,"a-stage,enhanced biological phosphorus removal (ebpr),polyphosphate accumulating organism (pao),short sludge retention time (srt)","chan_carlos,guisasola_albert,antonio_baeza_juan"
WOS:000403432100007,Pilot plant demonstration of stable and efficient high rate biological nutrient removal with low dissolved oxygen conditions,Water Research,Water Research,2017,"accumulibacter,bnr,dissolved oxygen,ebpr,energy reduction,nitrification","keene_natalie_a,reusser_steve_r,scarborough_matthew_j,grooms_alan_l,seib_matt,domingo_jorge_santo,noguera_daniel_r"
WOS:000403569900035,Optimising a novel SBR configuration for enhanced biological phosphorus removal and recovery (EBPR2),Desalination and Water Treatment,Desalination and Water...,2017,"ebpr,pao,recovery,struvite,pha,phosphate,polyphosphate","baeza_juan_a,guerrero_javier,guisasola_albert"
WOS:000404130200006,Modeling hydraulic transport and anaerobic uptake by PAOs and GAOs during wastewater feeding in EBPR granular sludge reactors,Biotechnology and Bioengineering,Biotechnology and Bioengineering,2017,"ebpr,aerobic granular sludge,system analysis and mathematical modeling,hydraulic-metabolic model,feeding and environmental impacts,pao,gao selection","weissbrodt_david_g,holliger_christof,morgenroth_eberhard"
WOS:000404199100009,"Population dynamics of ""Candidatus Accumulibacter phosphatis"" under the modes of complete nitrification and partial nitrification (nitritation) in domestic wastewater treatment system",Biochemical Engineering Journal,Biochemical Engineering Journal,2017,"candidatus accumulibacter phosphatis,polyphosphate kinase gene(ppk1),nitrification,nitritation,population dynamics","zeng_wei,wang_anqi,li_chao,guo_yu,peng_yongzhen"
WOS:000407404300017,Metabolism and ecological niche of Tetrasphaera and Ca. Accumulibacter in enhanced biological phosphorus removal,Water Research,Water Research,2017,"tetrasphaera-related bacteria,candidatus accumulibacter phosphatis,polyphosphate accumulating organisms (pao),enhanced biological phosphorus removal (ebpr),fermentation,metabolic models","marques_ricardo,santos_jorge,hien_nguyen,carvalho_gilda,noronha_j_p,nielsen_per_halkjaer,reis_maria_a_m,oehmen_adrian"
WOS:000407563000023,Aeration control strategies to stimulate simultaneous nitrification-denitrification via nitrite during the formation of aerobic granular sludge,Applied Microbiology and Biotechnology,Applied Microbiology and...,2017,"aeration control strategies,aerobic granular sludge,nitrite pathway,sbr,biological nutrient removal","dobbeleers_thomas,d'aes_jolien,miele_solange,caluwe_michel,akkermans_veerle,daens_dominique,geuens_luc,dries_jan"
WOS:000408275500040,Effect of ciprofloxacin on biological nitrogen and phosphorus removal from wastewater,Science of the Total Environment,Science of the...,2017,"ciprofloxacin,nitrogen and phosphorus removal,nitrification,denitrification,polyphosphate accumulating organisms","yi_kaixin,wang_dengbo,yang_qi,li_xiaoming,chen_hongbo,sun_jian,an_hongxue,wang_liqun,deng_yongchao,liu_jun,zeng_guangming"
WOS:000408736600001,Conditions Favoring Proliferation of Glycogen Accumulating Organisms for Excess Biological Carbon Removal in Treating Nutrient Deficient Wastewater,Periodica Polytechnica-Chemical Engineering,Periodica Polytechnica-Chemical Engineering,2017,"nutrient deficiency,gao proliferation,marginal nitrogen availability,external nutrient dosing,activated sludge treatment","jobbagy_andrea,kiss_bernadett,bakos_vince"
WOS:000409562000074,Spatiotemporal heterogeneity of core functional bacteria and their synergetic and competitive interactions in denitrifying sulfur conversion-assisted enhanced biological phosphorus removal,Scientific Reports,Scientific Reports,2017,NA,"zhang_yan,yu_mei,guo_jianhua,wu_di,hua_zheng-shuang,chen_guang-hao,lu_hui"
WOS:000411239300098,"Effects of calcium on the performance, bacterial population and microbial metabolism of a denitrifying phosphorus removal system",Bioresource Technology,Bioresource Technology,2017,"denitrifying phosphorus removal,calcium,microbial community analysis,metabolomics","dai_hongliang,wu_yifeng,peng_lihong,dai_zheqin,li_xiang,lu_xiwu"
WOS:000411760000010,Dominant Candidatus Accumulibacter phosphatis Enriched in Response to Phosphate Concentrations in EBPR Process,Microbes and Environments,Microbes and Environments,2017,"candidatus accumulibacter phosphatis,enhanced biological phosphorus removal (ebpr),microbial diversity,phosphate concentration,polyphosphate-accumulating organisms (paos)","nurmiyanto_awaluddin,kodera_hiroya,kindaichi_tomonori,ozaki_noriatsu,aoi_yoshiteru,ohashi_akiyoshi"
WOS:000412787100032,Enrichment and characterization of a psychrophilic 'Candidatus Accumulibacter phosphatis' culture,International Biodeterioration and Biodegradation,International Biodeterioration and...,2017,"ebpr,low temperature,candidatus accumulibacter phosphatis,psychrophilic conditions","tian_w_d,ma_c,lin_y_m,welles_l,lopez-vazquez_c,van_loosdrecht_m_c_m"
WOS:000414817900005,A novel A-B process for enhanced biological nutrient removal in municipal wastewater reclamation,Chemosphere,Chemosphere,2017,"a-b process,mainstream nitritation-denitritation,enhanced biological phosphorus removal,nitrous oxide","xu_guangjing,wang_han,gu_jun,shen_nan,qiu_zheng,zhou_yan,liu_yu"
WOS:000414817900074,The roles of loosely-bound and tightly-bound extracellular polymer substances in enhanced biological phosphorus removal,Chemosphere,Chemosphere,2017,"enhanced biological phosphorus removal,tightly-bound extracellular polymeric substances (tb-eps),loosely-bound extracellular polymeric substances (lb-eps),polyphosphate,biological phosphorus accumulation","long_xiangyu,tang_ran,fang_zhendong,xie_chaoxin,li_yongqin,xian_guang"
WOS:000415906900026,"Effects of different carbon sources on enhanced biological phosphorus removal and ""Candidatus Accumulibacter"" community composition under continuous aerobic condition",Applied Microbiology and Biotechnology,Applied Microbiology and...,2017,"""candidatus accumulibacter"",enhanced biological phosphorus removal (ebpr),polyhydroxyalkanoates (pha),polyphosphate kinase gene (ppk),real-time qpcr","nittami_tadashi,mukai_masayuki,uematsu_keisuke,yoon_li_wan,schroeder_sarah,chua_adeline_seak_may,fukuda_junji,fujita_masafumi,seviour_robert_j"
WOS:000416199700111,Bacterial community dynamics within an aerobic granular sludge reactor treating wastewater loaded with pharmaceuticals,Ecotoxicology and Environmental Safety,Ecotoxicology and Environmental...,2018,"aerobic granular sludge,microbiome analysis,454-pyrosequencing,pcr-dgge,qpcr","amorim_catarina_l,alves_marta,castro_paula_m_l,henriques_isabel"
WOS:000417508100013,Simultaneous nitrogen and phosphorus removal by combined anammox and denitrifying phosphorus removal process,Journal of Chemical Technology and Biotechnology,Journal of Chemical...,2018,"snap process,dpao process,dpao-snap process,carbon sources","zhang_meijiao,qiao_sen,shao_donghai,jin_ruofei,zhou_jiti"
WOS:000418533400203,Effect of electron acceptor on community structures of denitrifying polyphosphate accumulating organisms in anaerobic-anoxic-oxic (A(2)O) process using DNA based stable-isotope probing (DNA-SIP),Chemical Engineering Journal,Chemical Engineering Journal,2018,"denitrifying phosphorus removal,dna based stable-isotope probing (dna-sip),high throughput sequencing,electron acceptor,community structures","guo_yu,zeng_wei,li_ning,peng_yongzhen"
WOS:000423304700062,The feasibility of enhanced biological phosphorus removal in the novel oxic/extended idle process using fermentation liquid from sludge fermentation,Rsc Advances,Rsc Advances,2018,NA,"liu_yang,li_xiaoming,zhao_jianwei,wang_dongbo,yang_qi,zeng_guangming"
WOS:000424111300025,Comparing Bacterial Diversity in Two Full-Scale Enhanced Biological Phosphate Removal Reactors Using 16S Amplicon Pyrosequencing,Polish Journal of Environmental Studies,Polish Journal of...,2018,"ebpr,microbial diversity,aerobic zone,anaerobic zone,pyrosequencing","kamika_ilunga,azizi_shohreh,tekere_memory"
WOS:000424716800020,The impact of operational strategies on the performance of a photo-EBPR system,Water Research,Water Research,2018,"enhanced biological phosphorus removal (ebpr),polyphosphate accumulating organisms (paos),photosynthetic organisms,phototrophs,low energy","carvalho_v_c_f,freitas_e_b,silva_p_j,fradinho_j_c,reis_m_a_m,oehmen_a"
WOS:000425075500010,Effect of acetate to glycerol ratio on enhanced biological phosphorus removal,Chemosphere,Chemosphere,2018,"enhanced biological phosphorus removal,glycerol,phosphorus accumulating organisms,polyhydroxyalkanoate,glycogen","yang_guojing,wang_dongbo,yang_qi,zhao_jianwei,liu_yiwen,wang_qilin,zeng_guangming,li_xiaoming,li_hailong"
WOS:000426072600001,EFFECT OF INFLUENT C/N AND C/P RATIOS ON NUTRIENTS REMOVAL INVESTIGATED VIA CHEMICAL AND MICROBIAL ANALYSES IN A NOVEL BNR-IC PROCESS,Environmental Engineering and Management Journal,Environmental Engineering and...,2018,"denitrifying polyphosphate accumulating organisms,enhanced biological phosphorus removal,nutrients removal,polymerase chain reaction-denaturing gradient gel electrophoresis,wastewater treatment","zou_haiming,lu_xiwu,saad_abualhail"
WOS:000426072600003,INCREASING ROLE OF MICROORGANISM WITH UBIQUINONE-9 IN DENITRIFYING PAO SLUDGE,Environmental Engineering and Management Journal,Environmental Engineering and...,2018,"denitrifying phosphorus accumulating organism,fatty acid methyl ester,phosphorus accumulating organism,quinone profile","lee_hansaem,yun_zuwhan"
WOS:000426154300025,Comparison of different aerobic granular sludge types for activated sludge nitrification bioaugmentation potential,Bioresource Technology,Bioresource Technology,2018,"aerobic granular sludge,nitrification,bioaugmentation,dechloromonas,candidatus nitrotoga","figdor_bryce_a,stensel_h_david,winkler_mari-karoliina_h"
WOS:000426280100028,Ecology and performance of aerobic granular sludge treating high-saline municipal wastewater,Water Science and Technology,Water Science and...,2018,"aerobic granular sludge,high-saline municipal wastewater treatment,microbial ecology,sulfide ecology","thwaites_benjamin_j,van_den_akker_ben,reeve_petra_j,short_michael_d,dinesh_nirmala,alvarez-gaitan_juan_pablo,stuetz_richard"
WOS:000427619400047,Post-endogenous denitrification and phosphorus removal in an alternating anaerobic/oxic/anoxic (AOA) system treating low carbon/nitrogen (C/N) domestic wastewater,Chemical Engineering Journal,Chemical Engineering Journal,2018,"post-endogenous denitrification,pha,simultaneous nitrification and denitrification,denitrifying gaos,post-edpr,aoa process","zhao_weihua,huang_yu,wang_meixiang,pan_cong,li_xiyao,peng_yongzhen,li_baikun"
WOS:000427847400013,Removal of phosphate by Staphylococcus aureus under aerobic and alternating anaerobic-aerobic conditions,Environmental Technology,Environmental Technology,2018,"phosphate,eutrophication,enhanced biological phosphate removal,phosphate-accumulating bacteria,polyphosphate","sumathi_malairajan,vasudevan_namasivayam"
WOS:000429481200005,"Genomic insights into metabolic potentials of two simultaneous aerobic denitrification and phosphorus removal bacteria, Achromobacter sp GAD3 and Agrobacterium sp LAD9",Fems Microbiology Ecology,Fems Microbiology Ecology,2018,"simultaneous aerobic denitrification and phosphorus removal (sadpr),metabolic potentials,genome assembly,carbon metabolism,nitrogen metabolism,phosphorus metabolism","liu_shufeng,chen_qian,ma_tao,wang_ming,ni_jinren"
WOS:000430520200027,Denitrifying capabilities of & IT;Tetrasphaera & IT; and their contribution towards nitrous oxide production in enhanced biological phosphorus removal processes,Water Research,Water Research,2018,"tetrasphaem-related bacteria,polyphosphate accumulating organisms (pao),enhanced biological phosphorus removal (ebpr),denitrification,nitrous oxide (n2o),electron competition","marques_ricardo,ribera-guardia_anna,santos_jorge,carvalho_gilda,reis_maria_a_m,pijuan_maite,oehmen_adrian"
WOS:000431408800008,Maintenance of EBPR in an aerobic baffled reactor under varying total phosphorus concentration using dried powdered sludge and molasses,Journal of Water Process Engineering,Journal of Water...,2017,"ebpr,aerobic baffled reactor,dried powdered sludge,extracellular enzymes,hydrodynamics","yadav_dharmender,anand_raja_sonal,singh_rana_pratap,pruthi_vikas,kumar_pramod"
WOS:000431551400010,Isolation and Characterization of Pseudoxanthomonas sp Strain YP1 Capable of Denitrifying Phosphorus Removal (DPR),Geomicrobiology Journal,Geomicrobiology Journal,2018,"aerobic granular sludge (ags),denitrifying polyphosphate accumulating organisms (dpaos),denitrifying phosphorus removal (dpr),functional genes,phylogenetic analysis","wang_hongyu,zhang_wei,ye_yaping,he_qiulai,zhang_shilu"
WOS:000432526300026,"Community structures and population dynamics of ""Candidatus Accumulibacter"" in activated sludges of wastewater treatment plants using ppk1 as phylogenetic marker",Journal of Environmental Sciences,Journal of Environmental...,2018,"candidatus accumulibacter,polyphosphate kinase 1 gene (ppk1),activated sludge,enhanced biological phosphorus removal (ebpr),wastewater treatment plants (wwtps)","zeng_wei,zhang_limin,fan_pengchao,guo_jingjing,peng_yongzhen"
WOS:000432800400001,Genomic and in Situ Analyses Reveal the Micropruina spp. as Abundant Fermentative Glycogen Accumulating Organisms in Enhanced Biological Phosphorus Removal Systems,Frontiers in Microbiology,Frontiers in Microbiology,2018,"activated sludge,epbr,fermentation,micropruina,gao,pao","mcilroy_simon_j,onetto_cristobal_a,mcilroy_bianca,herbst_florian-alexander,dueholm_morten_s,kirkegaard_rasmus_h,fernando_eustace,karst_soren_m,nierychlo_marta,kristensen_jannie_m,eales_kathryn_l,grbin_paul_r,wimmer_reinhard,nielsen_per_halkjaer"
WOS:000433266500010,The mechanism of biological phosphorus removal under anoxic-aerobic alternation condition with starch as sole carbon source and its biochemical pathway,Biochemical Engineering Journal,Biochemical Engineering Journal,2018,"anoxic-aerobic sbr,starch,glycogen,biological phosphorus removal,nmr,lactic acid","luo_dacheng,yuan_linjiang,liu_lun,wang_yang,fan_wenwen"
