uid,title,journal_fix,journal_short,year_fix,keywords_fix,authors_fix,environment,category
WOS:000249984400008,Toxicity of anionic and cationic surfactant to Acinetobacter junii in pure culture,Central European Journal of Biology,Central European Journal...,2007,"bacteria,enhanced biological phosphate removal,surfactant,toxicity,yeast","hrenovic_jasna,ivankovic_tomislav",wwt,wwt
WOS:A1995QW18400038,BACTERIAL COMMUNITY STRUCTURES OF PHOSPHATE-REMOVING AND NON-PHOSPHATE-REMOVING ACTIVATED SLUDGES FROM SEQUENCING BATCH REACTORS,Applied and Environmental Microbiology,Applied and Environmental...,1995,NA,"bond_pl,hugenholtz_p,keller_j,blackall_ll",wwt,wwt
WOS:000183229800014,The characteristics of the bacterial community structure and population dynamics for phosphorus removal in SBR activated sludge processes,Water Research,Water Research,2003,"phosphorus removal activity,quinone profiles,population dynamics,species succession,sequencing batch reactor","lin_ck,katayama_y,hosomi_m,murakami_a,okada_m",wwt,wwt
WOS:000347263300005,Effects of Cd(II) on wastewater biological nitrogen and phosphorus removal,Chemosphere,Chemosphere,2014,"cd(ii),biological nutrient removal,denitrification,enzymes,polyhydroxyalkanoates","chen_hong-bo,wang_dong-bo,li_xiao-ming,yang_qi,luo_kun,zeng_guang-ming,tang_mao-lin",wwt,wwt
WOS:000431408800008,Maintenance of EBPR in an aerobic baffled reactor under varying total phosphorus concentration using dried powdered sludge and molasses,Journal of Water Process Engineering,Journal of Water...,2017,"ebpr,aerobic baffled reactor,dried powdered sludge,extracellular enzymes,hydrodynamics","yadav_dharmender,anand_raja_sonal,singh_rana_pratap,pruthi_vikas,kumar_pramod",wwt,wwt
WOS:000177925500002,Calibration and validation of Activated Sludge Model No.2d for Spanish municipal wastewater,Environmental Technology,Environmental Technology,2002,"activated sludge model no.2d (asm2d),phosphorus removal,parameter estimation,model calibration,glycogen accumulating organisms (gaos)","penya-roja_jm,seco_a,ferrer_j,serralta_j",wwt,wwt
WOS:000239498100022,Microbial community analysis with a high PHA storage capacity,Water Science and Technology,Water Science and...,2006,"acetate,aerobic dynamic substrate feeding,fish,polyhydroxyalkanoates,propionate,sbr","serafim_l_s,lemos_p_c,rossetti_s,levantesi_c,tandoi_v,reis_m_a_m",wwt,wwt
WOS:000222857900027,"Are some putative glycogen accumulating organisms (GAO) in anaerobic: aerobic activated sludge systems members of the alpha-Proteobacteria? (Retracted article. See vol 155, pg 2460, 2009)",Microbiology-Sgm,Microbiology-Sgm,2004,NA,"beer_m,kong_yh,seviour_rj",wwt,wwt
WOS:A1995RV86600004,POLYPHOSPHATE ACCUMULATION AMONG DENITRIFYING BACTERIA IN ACTIVATED-SLUDGE,Anaerobe,Anaerobe,1995,"denitrification,polyphosphate accumulation,activated sludge,acinetobacter,waste-water treatment","jorgensen_ks,pauli_asl",wwt,wwt
WOS:000073933300068,Determination of the microbial diversity of anaerobic-aerobic activated sludge by a novel molecular biological technique,Water Science and Technology,Water Science and...,1998,"activated sludge,biological phosphorus removal,microbial diversity,polyphosphate,16s rdna,restriction fragment length polymorphism","liu_wt,marsh_tl,forney_lj",wwt,wwt
WOS:000294373400028,Long-Term Effects of Titanium Dioxide Nanoparticles on Nitrogen and Phosphorus Removal from Wastewater and Bacterial Community Shift in Activated Sludge,Environmental Science and Technology,Environmental Science and...,2011,NA,"zheng_xiong,chen_yinguang,wu_rui",wwt,wwt
WOS:000290431500019,Phosphate release from waste stabilisation pond sludge: significance and fate of polyphosphate,Water Science and Technology,Water Science and...,2011,"phosphorus,polyphosphate,sludge,waste stabilisation pond","powell_n,shilton_a,pratt_s,chisti_y",wwt,wwt
WOS:000376211700009,Biodegradation and chemical precipitation of dissolved nutrients in anaerobically digested sludge dewatering centrate,Water Research,Water Research,2016,"side-stream treatment,anaerobic digestion,anammox,dissolved organic nitrogen,non-reactive dissolved phosphorus,poly aluminum chloride","galvagno_g,eskicioglu_c,abel-denee_m",wwt,wwt
WOS:000305451400005,Improved phosphate removal by selective sludge discharge in aerobic granular sludge reactors,Biotechnology and Bioengineering,Biotechnology and Bioengineering,2012,"phosphate removal,pao,gao,granular sludge,biomass segregation,srt","bassin_j_p,winkler_m_-k_h,kleerebezem_r,dezotti_m,van_loosdrecht_m_c_m",wwt,wwt
WOS:000427697900010,Polyphosphate-Accumulating Bacteria: Potential Contributors to Mineral Dissolution in the Oral Cavity,Applied and Environmental Microbiology,Applied and Environmental...,2018,"oral biofilms,polyphosphate,dental caries","breiland_ashley_a,flood_beverly_e,nikrad_julia,bakarich_john,husman_matthew,rhee_taekhyun,jones_robert_s,bailey_jake_v",wwt,wwt
WOS:000367774400287,Chemical behavior of different species of phosphorus in coagulation,Chemosphere,Chemosphere,2016,"phosphorus removal,orthophosphate,polyphosphate,coagulation,wastewater treatment","park_taejun,ampunan_vanvimol,lee_sanghyup,chung_eunhyea",wwt,wwt
WOS:000079866700009,Kinetic behavior of some polyphosphate-accumulating bacteria isolates in the presence of nitrate and oxygen,Current Microbiology,Current Microbiology,1999,NA,"merzouki_m,bernet_n,delgenes_jp,moletta_r,benlemlih_m",wwt,wwt
WOS:A1997YL20000034,Respirometric control of the anaerobic period duration of an SBR bio-P process,Water Science and Technology,Water Science and...,1997,"anaerobic period,biological phosphorus removal,process control,respirometry,sequencing batch reactor","larose_a,perrier_m,comeau_y",wwt,wwt
WOS:000319781100014,IMPROVING THE OPERATION OF THE FULL SCALE WASTEWATER TREATMENT PLANT WITH USE OF A COMPLEX ACTIVATED SLUDGE MODEL,Environment Protection Engineering,Environment Protection Engineering,2013,NA,"liwarska-bizukojc_ewa,biernacki_rafal,gendaszewska_dorota,ledakowicz_stanislaw",wwt,wwt
WOS:000415810900012,Response of cellular stoichiometry and phosphorus storage of the cyanobacteria Aphanizomenon flos-aquae to small-scale turbulence,Chinese Journal of Oceanology and Limnology,Chinese Journal of...,2017,"aphanizomenon flos-aquae,cellular stoichiometry,photosynthesis,polyphosphate,turbulent dissipation rate","li_zhe,xiao_yan,yang_jixiang,li_chao,gao_xia,guo_jinsong",wwt,wwt
WOS:000401114200003,Evidence for polyphosphate accumulating organism (PAO)-mediated phosphorus cycling in stream biofilms under alternating aerobic/anaerobic conditions,Freshwater Science,Freshwater Science,2017,"polyphosphate accumulating organisms,stream biofilms,biogeochemistry,phosphorus","saia_sheila_m,sullivan_patrick_j,regan_john_m,carrick_hunter_j,buda_anthony_r,locke_nicholas_a,walter_m_todd",wwt,wwt
WOS:A1995RJ20800001,A STRUCTURED METABOLIC MODEL FOR ANAEROBIC AND AEROBIC STOICHIOMETRY AND KINETICS OF THE BIOLOGICAL PHOSPHORUS REMOVAL PROCESS,Biotechnology and Bioengineering,Biotechnology and Bioengineering,1995,"phosphorus removal biological,kinetics,metabolic model,polyphosphate,phb,glycogen,batch reactor, sequenced","smolders_gjf,vandermeij_j,vanloosdrecht_mcm,heijnen_jj",wwt,wwt
WOS:000173559200015,Selective enrichment and characterization of a phosphorus-removing bacterial consortium from activated sludge,Applied Microbiology and Biotechnology,Applied Microbiology and...,2002,NA,"hollender_j,dreyer_u,kornberger_l,kampfer_p,dott_w",wwt,wwt
WOS:000371205300001,"Biological Phosphorus Removal During High-Rate, Low-Temperature, Anaerobic Digestion of Wastewater",Frontiers in Microbiology,Frontiers in Microbiology,2016,"sewage,ltad,microbial ecology and physiology,phosphate removal,hybrid reactor,psychrophilic","keating_ciara,chin_jason_p,hughes_dermot,manesiotis_panagiotis,cysneiros_denise,mahony_therese,smith_cindy_j,mcgrath_john_w,o'flaherty_vincent",wwt,wwt
WOS:000503330400082,Do Microplastics Affect Biological Wastewater Treatment Performance? Implications from Bacterial Activity Experiments,Acs Sustainable Chemistry and Engineering,Acs Sustainable Chemistry...,2019,"microplastics,ammonium-oxidizing bacteria,nitrite-oxidizing bacteria,denitrifiers,polyphosphate-accumulating organisms,wastewater treatment","liu_huan,zhou_xu,ding_wanqing,zhang_zehao,nghiem_long_d,sun_jing,wang_qilin",wwt,wwt
WOS:000312926400017,Effect of long-term starvation conditions on polyphosphate- and glycogen-accumulating organisms,Bioresource Technology,Bioresource Technology,2013,"polyphosphate-accumulating organisms,glycogen-accumulating organisms,endogenous metabolism,starvation conditions,decay processes","vargas_m,yuan_z,pijuan_m",wwt,wwt
WOS:000364520100010,Screening of Phosphorus-Accumulating Fungi and Their Potential for Phosphorus Removal from Waste Streams,Applied Biochemistry and Biotechnology,Applied Biochemistry and...,2015,"phosphorus-accumulating fungi,mucor circinelloides,polyphosphate,phosphorus removal,waste streams","ye_yulin,gan_jing,hu_bo",wwt,wwt
WOS:000384710500112,Insight into biological phosphate recovery from sewage,Bioresource Technology,Bioresource Technology,2016,"phosphate recovery,biological process,anaerobic digester supernatant,sewage sludge,sewage","ye_yuanyao,huu_hao_ngo,guo_wenshan,liu_yiwen,zhang_xinbo,guo_jianbo,ni_bing-jie,chang_soon_woong,dinh_duc_nguyen",wwt,wwt
WOS:000257911500016,Breeding of wastewater treatment yeasts that accumulate high concentrations of phosphorus,Applied Microbiology and Biotechnology,Applied Microbiology and...,2008,"phosphorus,wastewater treatment,yeast,polyphosphate accumulation,pho pathway","watanabe_takashi,ozaki_noriatsu,iwashita_kazuhiro,fujii_tsutomu,iefuji_haruyuki",wwt,wwt
WOS:000259753000019,Anaerobic metabolic models for phosphorus- and glycogen-accumulating organisms with mixed acetic and propionic acids as carbon sources,Water Research,Water Research,2008,"anaerobic metabolic model,stoichiometry,phosphorus-accumulating organisms,glycogen-accumulating organisms,acetic acid,propionic acid","zhang_chao,chen_yinguang,randall_andrew_a,gu_guowei",wwt,wwt
WOS:000272830700020,Optimization of biological nutrient removal in a pilot plant UCT-MBR treating municipal wastewater during start-up,Desalination,Desalination,2010,"biological nutrient removal (bnr),enhanced biological phosphorous removal (ebpr),membrane bioreactor (mbr),polyphosphate-accumulating organisms (paos)","monclus_h,sipma_j,ferrero_g,comas_j,rodriguez-roda_i",wwt,wwt
WOS:000314270100018,Inorganic polyphosphate accumulation by Cunninghamella elegans (UCP 542) and its influence in the decolorization of textile azo dye Orange II,Clean Technologies and Environmental Policy,Clean Technologies and...,2013,"cunninghamella elegans,inorganic polyphosphate,inactivated biomass,decolorization,orange ii,bioremediation","de_lima_e_silva_thayse_alves,tambourgi_elias_basile,de_campos_takaki_galba_maria",wwt,wwt
WOS:000391154000001,"Metabolic Response of ""Candidatus Accumulibacter Phosphatis"" Clade II C to Changes in Influent P/C Ratio",Frontiers in Microbiology,Frontiers in Microbiology,2017,"polyphosphate-accumulating organisms (pao),glycogen-accumulating organisms (gao),phosphate limitation,metabolic response,microbial population dynamics","welles_laurens,abbas_ben,sorokin_dimitry_y,lopez-vazquez_carlos_m,hooijmans_christine_m,van_loosdrecht_mark_c_m,brdjanovic_damir",wwt,wwt
WOS:000331781900005,Effect of temperature on anoxic metabolism of nitrites to nitrous oxide by polyphosphate accumulating organisms,Journal of Environmental Sciences,Journal of Environmental...,2014,"polyphosphate accumulating organisms,temperature,nitrite,denitrifying phosphorus removal,n2o,kinetics,stoichiometry","miao_zhijia,zeng_wei,wang_shuying,peng_yongzhen,cao_guihua,weng_dongchen,xue_guisong,yang_qing",wwt,wwt
WOS:000272917200045,Effect and mechanism of carbon sources on phosphorus uptake by microorganisms in sequencing batch reactors with the single-stage oxic process,Science in China Series B-Chemistry,Science in China...,2009,"biological phosphorus removal,poly-beta-hydroxyalkanoates,glycogen,sequecing batch reactor,single-stage oxic process","wang_dongbo,li_xiaoming,yang_qi,zheng_wei,cao_jianbing,zeng_guangming,yue_xiu,shen_tingting,zeng_tianjing,ding_yan",wwt,wwt
WOS:000455520900013,The metabolic activity of denitrifying microorganisms accumulating polyphosphate in response to addition of fusel oil,Bioprocess and Biosystems Engineering,Bioprocess and Biosystems...,2019,"alternative carbon source,fusel oil,activated sludge,anoxic n and p removal","tuszynska_agnieszka,kaszubowska_magdalena,kowal_przemyslaw,ciesielski_slawomir,makinia_jacek",wwt,wwt
WOS:000348084000012,Coupling the treatment of low strength anaerobic effluent with fermented biowaste for nutrient removal via nitrite,Journal of Environmental Management,Journal of Environmental...,2015,"nitritation/denitritation,denitrifying phosphorus removal via nitrite,fermentation liquid,biowaste,sequencing batch reactor,upflow anaerobic sludge blanket","katsou_e,malamis_s,frison_n,fatone_f",wwt,wwt
WOS:000373603500080,Performance Assessment of Full-Scale Wastewater Treatment Plants Based on Seasonal Variability of Microbial Communities via High-Throughput Sequencing,Plos One,Plos One,2016,NA,"liu_tang,liu_shufeng,zheng_maosheng,chen_qian,ni_jinren",wwt,wwt
WOS:000182237500002,Molecular mechanism of polyphosphate accumulation in bacteria and its application - Monograph,Seibutsu-Kogaku Kaishi,Seibutsu-Kogaku Kaishi,2003,"polyphosphate,amino acid starvation,lon protease,ribosomal proteins,activated sludge,phosphorus removal,phosphorus recycling,glucokinase",kuroda_a,wwt,wwt
WOS:000080250600001,Difficulties and developments in biological nutrient removal technology and modelling,Water Science and Technology,Water Science and...,1999,"activated sludge,biological nutrient removal,filamentous bulking,anoxic and aerobic p uptake,models","ekama_ga,wentzel_mc",wwt,wwt
WOS:000172436800009,Acid-stimulated phosphate uptake by activated sludge microorganisms under aerobic laboratory conditions,Water Research,Water Research,2001,"polyphosphate,acid-stimulated,ph,phosphate","mcgrath_jw,cleary_s,mullan_a,quinn_jp",wwt,wwt
WOS:000462776800036,Effect of wastewater management on phosphorus content and sedimentary fractionation in Mediterranean saline lakes,Science of the Total Environment,Science of the...,2019,"sediment-water phosphorus exchange,saline shallow lakes,internal phosphorus load,water management,la mancha humeda biosphere reserve","corrales-gonzalez_maykoll,rochera_carlos,picazo_antonio,camacho_antonio",wwt,wwt
WOS:000310112500001,"Measuring biomass specific ammonium, nitrite and phosphate uptake rates in aerobic granular sludge",Chemosphere,Chemosphere,2012,"aerobic granular sludge,ammonium uptake rate,nitrite uptake rate,nitrification,phosphate uptake rate,anoxic phosphorus removal,denitrifying polyphosphate-accumulating organisms","bassin_j_p,kleerebezem_r,dezotti_m,van_loosdrecht_m_c_m",wwt,wwt
WOS:000178390200063,Microbial community composition and function in wastewater treatment plants,Antonie Van Leeuwenhoek International Journal of General and Molecular Microbiology,Antonie Van Leeuwenhoek...,2002,"fish,microautoradiography,microbial ecology,nitrogen removal,phosphorus removal,wastewater treatment","wagner_m,loy_a,nogueira_r,purkhold_u,lee_n,daims_h",wwt,wwt
WOS:000426018300006,Mutations in Escherichia coli Polyphosphate Kinase That Lead to Dramatically Increased In Vivo Polyphosphate Levels,Journal of Bacteriology,Journal of Bacteriology,2018,"inorganic polyphosphate,bacterial genetics,mutagenesis,enzyme engineering,stress response,inorganic polyphosphate","rudat_amanda_k,pokhrel_arya,green_todd_j,gray_michael_j",wwt,wwt
WOS:000411549800027,"Response of Aerobic Granular Sludge to the Long-Term Presence of CuO NPs in A/O/A SBRs: Nitrogen and Phosphorus Removal, Enzymatic Activity, and the Microbial Community",Environmental Science and Technology,Environmental Science and...,2017,NA,"zheng_xiao-ying,lu_dan,chen_wei,gao_ya-jie,zhou_gan,zhang_yuan,zhou_xiang,jin_meng-qi",wwt,wwt
WOS:A1990EQ56700003,INFLUENCE OF PHOSPHATE IONS AND ALKALINE-PHOSPHATASE ACTIVITY OF CELLS ON SURVIVAL OF ESCHERICHIA-COLI IN SEAWATER,Microbial Ecology,Microbial Ecology,1990,NA,"gauthier_mj,flatau_gn,clement_rl",wwt,wwt
WOS:000433266500010,The mechanism of biological phosphorus removal under anoxic-aerobic alternation condition with starch as sole carbon source and its biochemical pathway,Biochemical Engineering Journal,Biochemical Engineering Journal,2018,"anoxic-aerobic sbr,starch,glycogen,biological phosphorus removal,nmr,lactic acid","luo_dacheng,yuan_linjiang,liu_lun,wang_yang,fan_wenwen",wwt,wwt
WOS:000464130500018,Energy efficient COD and N-removal from high-strength wastewater by a passively aerated GAO dominated biofilm,Bioresource Technology,Bioresource Technology,2019,"zeolites,bioregeneration,simultaneous nitrification and denitrification,poly-hydroxyalkanoate (pha),low-energy wastewater treatment","hossain_md_iqbal,cheng_liang,cord-ruwisch_ralf",wwt,wwt
WOS:000282148000009,"Requirement of Acinetobacter junii for magnesium, calcium and potassium ions",Journal of Bioscience and Bioengineering,Journal of Bioscience...,2010,"bacteria,calcium,magnesium,phosphate,potassium,wastewater","hrenovic_jasna,ivankovic_tomislav,rozic_mirela",wwt,wwt
WOS:000188856600017,Operational optimisation of pilot scale biological nutrient removal at the Ciudad Real (Spain) domestic wastewater treatment plant,Water Air and Soil Pollution,Water Air and...,2004,"activated sludge,biological nutrient removal,optimisation,variables study,vip process","mayor_lr,camacho_jv,morales_fjf",wwt,wwt
WOS:000493895800001,Luxury phosphorus uptake in microalgae,Journal of Applied Phycology,Journal of Applied...,2019,"luxury uptake,phosphorus,polyphosphate,biofertilizer","solovchenko_alexei_e,ismagulova_tatiana_t,lukyanov_alexandr_a,vasilieva_svetlana_g,konyukhov_ivan_v,pogosyan_sergei_i,lobakova_elena_s,gorelova_olga_a",wwt,wwt
WOS:A1995RE55100003,WASTE-WATER AND BIOMASS CHARACTERIZATION FOR THE ACTIVATED-SLUDGE MODEL NO-2 - BIOLOGICAL PHOSPHORUS REMOVAL,Water Science and Technology,Water Science and...,1995,"activated sludge,mathematical modeling,biological phosphorus removal,waste-water characterization,biomass,nitrification,denitrification,iawq task group","henze_m,gujer_w,mino_t,matsuo_t,wentzel_mc,vonmarais_g",wwt,wwt
WOS:000344377100006,Bacterial diversity and community structure of denitrifying phosphorus removal sludge in strict anaerobic/anoxic systems operated with different carbon sources,Journal of Chemical Technology and Biotechnology,Journal of Chemical...,2014,"ebpr,denitrifying phosphorus removal,carbon source,community structure,pyrosequencing","lv_xiao-mei,shao_ming-fei,li_chao-lin,li_ji,xia_xue,liu_dong-yang",wwt,wwt
WOS:000465051000015,"Influence of pH control on material characteristics, bacterial community composition and BNR performance of mature aerobic granules",Process Safety and Environmental Protection,Process Safety and...,2019,"aerobic granules,ph control,biological nutrient removal,wastewater treatment,bacterial community composition","kang_abbass_jafari,munz_giulio,yuan_qiuyan",wwt,wwt
WOS:000394508000014,Ancestral genome reconstruction identifies the evolutionary basis for trait acquisition in polyphosphate accumulating bacteria,Isme Journal,Isme Journal,2016,NA,"oyserman_ben_o,moya_francisco,lawson_christopher_e,garcia_antonio_l,vogt_mark,heffernen_mitchell,noguera_daniel_r,mcmahon_katherine_d",wwt,wwt
WOS:000231335500013,In situ identification and characterization of the microbial community structure of full-scale enhanced biological phosphorous removal plants in Japan,Water Research,Water Research,2005,"ebpr,full-scale activated sludge plants,fish,oligonucleotide probes,polyphosphate accumulating organisms,glycogen accumulating organisms,microbial community","wong_mt,mino_t,seviour_rj,onuki_m,liu_wt",wwt,wwt
WOS:000340989800004,Effect of dissolved oxygen on biological phosphorus removal induced by aerobic/extended-idle regime,Biochemical Engineering Journal,Biochemical Engineering Journal,2014,"dissolved oxygen concentration,biological phosphorus removal,aerobic processes,biosynthesis,enzyme activity,waste-water treatment","chen_hongbo,wang_dongbo,li_xiaoming,yang_qi,luo_kun,zeng_guangming,tang_maolin,xiong_weiping,yang_guojing",wwt,wwt
WOS:000338989800010,Use of external carbon sources derived from biowaste for short-cut nutrient removal from anaerobic effluents,Water Science and Technology,Water Science and...,2014,"anaerobic effluents,biowaste,external carbon source,nutrient removal via nitrite","katsou_evina,frison_nicola,malamis_simos,fatone_francesco",wwt,wwt
WOS:000489307800025,Phosphorus starvation and luxury uptake in green microalgae revisited,Algal Research-Biomass Biofuels and Bioproducts,Algal Research-Biomass Biofuels...,2019,"chlorella,luxury uptake,phosphorus starvation,lipids,polyphosphate,transcriptomics","solovchenko_alexei,khozin-goldberg_inna,selyakh_irina,semenova_larisa,ismagulova_tatiana,lukyanov_alexandr,mamedov_ilgar,vinogradova_elizaveta,karpova_olga,konyukhov_ivan,vasilieva_svetlana,mojzes_peter,dijkema_cor,vecherskaya_margarita,zvyagin_ivan,nedbal_ladislav,gorelova_olga",wwt,wwt
WOS:000298762900012,Correlation of Community Dynamics and Process Parameters As a Tool for the Prediction of the Stability of Wastewater Treatment,Environmental Science and Technology,Environmental Science and...,2012,NA,"guenther_susanne,koch_christin,huebschmann_thomas,roeske_isolde,mueller_roland_arno,bley_thomas,harms_hauke,mueller_susann",wwt,wwt
WOS:000411239300098,"Effects of calcium on the performance, bacterial population and microbial metabolism of a denitrifying phosphorus removal system",Bioresource Technology,Bioresource Technology,2017,"denitrifying phosphorus removal,calcium,microbial community analysis,metabolomics","dai_hongliang,wu_yifeng,peng_lihong,dai_zheqin,li_xiang,lu_xiwu",wwt,wwt
WOS:000405591400005,"Evaluation of nutrients removal (NO3-N, NH3-N and PO4-P) with Chlorella vulgaris, Pseudomonas putida, Bacillus cereus and a consortium of these microorganisms in the treatment of wastewater effluents",Water Science and Technology,Water Science and...,2017,"bacillus cereus,chlorella vulgaris,consortium,nutrient removal,pseudomonas putida,wastewater treatment","gomez-guzman_abril,jimenez-magana_sergio,suggey_guerra-renteria_a,gomez-hermosillo_cesar,javier_parra-rodriguez_f,velazquez_sergio,rosa_aguilar-uscanga_blanca,solis-pacheco_josue,gonzalez-reynoso_orfil",wwt,wwt
WOS:000239498100013,Proliferation of glycogen accumulating organisms induced by Fe(III) dosing in a domestic wastewater treatment plant,Water Science and Technology,Water Science and...,2006,"activated sludge,chemical precipitation,glycogen accumulating organisms,phosphorus removal,polyphosphate accumulating organisms","jobbagy_a,literathy_b,wong_m_-t,tardy_g,liu_w_-t",wwt,wwt
WOS:000261895500019,"Precipitation assessment in wastewater treatment plants operated for biological nutrient removal: A case study in Murcia, Spain",Journal of Environmental Management,Journal of Environmental...,2009,"anaerobic digestion,precipitation,sludge treatment,struvite,wastewater","barat_r,bouzas_a,marti_n,ferrer_j,seco_a",wwt,wwt
WOS:000296760200008,Effect of Elevated Salt Concentrations on the Aerobic Granular Sludge Process: Linking Microbial Activity with Microbial Community Structure,Applied and Environmental Microbiology,Applied and Environmental...,2011,NA,"bassin_j_p,pronk_m,muyzer_g,kleerebezem_r,dezotti_m,van_loosdrecht_m_c_m",wwt,wwt
WOS:000220013400006,Autotrophic denitrification of high-salinity wastewater using elemental sulfur: Batch tests,Water Environment Research,Water Environment Research,2004,"autotrophic denitrification,coal power plant,elemental sulfur,flue gas desulfurization wash water,high-salinity wastewater,inhibition,nitrate removal,toxic effect","koenig_a,liu_lh",wwt,wwt
WOS:A1991EN77300008,PHOSPHORUS FRACTIONATION OF ACTIVATED SLUDGES FROM MODIFIED BARDENPHO PROCESSES WITH AND WITHOUT CHEMICAL PRECIPITANT SUPPLEMENTATION,Water Science and Technology,Water Science and...,1991,"chemical precipitation,activated sludge,extraction,polyphosphate,orthophosphate,iron,alum,dosing","dehaas_dw,greben_ha",wwt,wwt
WOS:000167399100011,Development of biological nutrient removal technology in western Canada,Canadian Journal of Civil Engineering,Canadian Journal of...,2001,"wastewater treatment,western canada,biological nutrient removal,nitrogen removal,phosphorus removal,cold climate,technology development","oldham_wk,rabinowitz_b",wwt,wwt
WOS:000400867100050,Biological phosphorus removal in an extended ASM2 model: Roles of extracellular polymeric substances and kinetic modeling,Bioresource Technology,Bioresource Technology,2017,"biological phosphorus removal,extracellular polymeric substances (eps),kinetic modeling,activated sludge model no. 2 (asm2),sensitivity analyses","yang_shan-shan,pang_ji-wei,guo_wan-qian,yang_xiao-yin,wu_zhong-yang,ren_nan-qi,zhao_zhi-qing",wwt,wwt
WOS:000426154300025,Comparison of different aerobic granular sludge types for activated sludge nitrification bioaugmentation potential,Bioresource Technology,Bioresource Technology,2018,"aerobic granular sludge,nitrification,bioaugmentation,dechloromonas,candidatus nitrotoga","figdor_bryce_a,stensel_h_david,winkler_mari-karoliina_h",wwt,wwt
WOS:000301155800004,A comparison of endogenous processes during anaerobic starvation in anaerobic end sludge and aerobic end sludge from an anaerobic/anoxic/oxic sequencing batch reactor performing denitrifying phosphorus removal,Bioresource Technology,Bioresource Technology,2012,"denitrifying phosphorus removal,endogenous process,maintenance,anaerobic end sludge,aerobic end sludge","wang_yayi,geng_junjun,peng_yongzhen,wang_chong,guo_gang,liu_shanhu",wwt,wwt
WOS:000355672800010,Biological characteristics of a denitrifying phosphorus-accumulating bacterium,Ecological Engineering,Ecological Engineering,2015,"biological characteristics,denitrifying phosphorus-accumulating bacterium (dpab),thauera,denitrification rate,phosphorus removal rate","sun_ling,zhao_xinxin,zhang_huifang,zhang_yanqiu",wwt,wwt
WOS:000318052200033,Phosphorus plays an important role in enhancing biodiesel productivity of Chlorella vulgaris under nitrogen deficiency,Bioresource Technology,Bioresource Technology,2013,"chlorella vulgaris,nitrogen deficiency,phosphorus uptake,lipid productivity,polyphosphate accumulation","chu_fei-fei,chu_pei-na,cai_pei-jie,li_wen-wei,lam_paul_k_s,zeng_raymond_j",wwt,wwt
WOS:000246732500012,Microsphere addition for the study of biomass properties and density effects on settleability in biological wastewater treatment systems,Water Research,Water Research,2007,"activated sludge,density,floc volume,microspheres,sedimentation,water content","schuler_andrew_j,jang_hoon",wwt,wwt
WOS:000371262600042,"Denitrifying phosphorus removal from municipal wastewater and dynamics of ""Candidatus Accumulibacter"" and denitrifying bacteria based on genes of ppk1, narG, nirS and nirK",Bioresource Technology,Bioresource Technology,2016,"candidatus accumulibacter,denitrifying phosphorus removal,municipal wastewater,polyphosphate kinase 1 gene (ppk1),population dynamics","zeng_wei,zhang_jie,wang_anqi,peng_yongzhen",wwt,wwt
WOS:000260051300025,In situ detection of starch-hydrolyzing microorganisms in activated sludge,Fems Microbiology Ecology,Fems Microbiology Ecology,2008,"starch-hydrolyzing organisms,activated sludge,bodipy,paos","xia_yun,kong_yunhong,nielsen_per_halkjaer",wwt,wwt
WOS:000445760200161,The Construction of an Engineered Bacterial Strain and Its Application in Accumulating Mercury from Wastewater,Applied Sciences-Basel,Applied Sciences-Basel,2018,"engineering bacteria,mercury,accumulation","chang_shenghe,wu_zhengjing,sun_wei,shu_haiyan",wwt,wwt
WOS:000353193200025,Organic carbon removal from wastewater by a PHA storing biofilm using direct atmospheric air contact as oxygen supply,Bioresource Technology,Bioresource Technology,2015,"aeration reduction,organic removal,biofilm,pha/phb,wastewater","flavigny_raphael_marie-guillaume,cord-ruwisch_ralf",wwt,wwt
WOS:000275563200012,Effects of ions and phosphates on alkaline phosphatase activity in aerobic activated sludge system,Bioresource Technology,Bioresource Technology,2010,"wastewater treatment,activated sludge,alkaline phosphatase,enzyme kinetics,metal ions","xie_chunsheng,lu_rongjie,huang_yan,wang_qian,xu_xinhua",wwt,wwt
WOS:000360377000001,"Twenty-five years of ASM1: past, present and future of wastewater treatment modelling",Journal of Hydroinformatics,Journal of Hydroinformatics,2015,"activated sludge,application,kinetic,modelling,stoichiometry,wastewater treatment","van_loosdrecht_m_c_m,lopez-vazquez_c_m,meijer_s_c_f,hooijmans_c_m,brdjanovic_d",wwt,wwt
WOS:000258485600008,Production of polyhydroxyalkanoates by glycogen accumulating organisms treating a paper mill wastewater,Water Science and Technology,Water Science and...,2008,"competibacter phosphatis,defluviicoccus vanus,glycogen accumulating organisms (gao),metabolism,mixed culture,paper mill wastewater,polyhydroxyalkanoates (pha)","bengtsson_simon,werker_alan,welander_thomas",wwt,wwt
WOS:000071489100012,Application of enzymatic activity measurements to biological phosphate removal from wastewater,Water Science and Technology,Water Science and...,1997,"activated sludge,polyphosphates,p-removal,enzymatic activity","czerska_b,miksch_k,matsche_n,franz_a",wwt,wwt
